PUBLIC_RECORD_ID,FACULTY,DEGREE_PROGRAM,CURRICULUM_YEAR,GENDER,AGE,MARITAL_STATUS,ETHNICITY,DISABILITY,INSTITUTION_TYPE,NATIONALITY_COUNTRY,TRANSFER_STUDENT_FLAG,PAYMENT_PLAN,ONLINE_ADMISSION_TYPE,PAYMENT_DEFERRAL_TYPE,SCHOLARSHIP_NAME,TARGET_RISK,REGION
9743,Online Undergraduate Faculty,Social Work - Online,2024,Female,30,Cohabiting,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9744,Online Undergraduate Faculty,Business Administration - Online,2020,Female,28,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9745,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,24,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9746,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,29,Divorced,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9747,Online Undergraduate Faculty,Business Administration - Online,2020,Female,25,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,1,Others/Abroad
9748,Online Undergraduate Faculty,Business Administration - Online,2020,Male,42,Cohabiting,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,1,Highlands Region
9749,Online Undergraduate Faculty,Business Administration - Online,2020,Male,31,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9750,Online Undergraduate Faculty,Human Talent Management - Online,2020,Female,40,Married,Mestizo,No,Particular,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Highlands Region
9751,Online Undergraduate Faculty,Business Administration - Online,2020,Male,30,Married,Mestizo,No,Particular,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9752,Online Undergraduate Faculty,Business Administration - Online,2020,Female,37,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,1,Others/Abroad
9753,Online Undergraduate Faculty,Business Administration - Online,2020,Female,40,Single,Mestizo,No,Semi-Public Institution,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Others/Abroad
9754,Online Undergraduate Faculty,Business Administration - Online,2020,Male,29,Married,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9755,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Male,21,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Others/Abroad
9756,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,38,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9757,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,31,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9758,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,26,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9759,Online Undergraduate Faculty,International Business - Online,2020,Female,19,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9760,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,27,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Others/Abroad
9761,Online Undergraduate Faculty,Business Administration - Online,2020,Male,22,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9762,Online Undergraduate Faculty,International Business - Online,2020,Female,22,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Highlands Region
9763,Online Undergraduate Faculty,International Business - Online,2020,Female,34,Single,White,No,Particular,Ecuadorian,No,Yes,Technologist,24.0,No Scholarship,1,Coastal Region
9764,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,21,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9765,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,37,Married,Mestizo,No,Public Institution,Venezuelan,No,No,Validation Pathway,24.0,No Scholarship,1,Highlands Region
9766,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,27,Single,Mestizo,No,Particular,Argentinian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9767,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,41,Married,Mestizo,No,Particular,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9768,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,25,Single,Mestizo,No,Particular,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9769,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,24,Single,Mestizo,No,Public Institution,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9770,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,23,Single,White,No,Particular,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9771,Online Undergraduate Faculty,Communication - Advertising Strategy Track - Online,2020,Male,1945,Married,Mestizo,No,Particular,Colombian,No,No,Territorial Scholarship / Validation of Professional Experience,0.0,No Scholarship,1,Highlands Region
9772,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Male,22,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,0.0,No Scholarship,1,Others/Abroad
9773,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,43,Divorced,Mestizo,No,Particular,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,1,Others/Abroad
9774,Online Undergraduate Faculty,Business Administration - Online,2020,Male,23,Single,Mestizo,No,Public Institution,Venezuelan,No,Yes,Full Degree Program,0.0,No Scholarship,1,Others/Abroad
9775,Online Undergraduate Faculty,International Business - Online,2020,Male,29,Single,Mestizo,No,Particular,Ecuadorian,No,No,ARGOS DASE,0.0,No Scholarship,1,Others/Abroad
9776,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,33,Married,Mestizo,No,Particular,Venezuelan,No,Yes,External Validation,26.0,No Scholarship,1,Coastal Region
9777,Online Undergraduate Faculty,Business Administration - Online,2020,Female,23,Single,Mestizo,No,Particular,Italian,No,Yes,External Validation,24.0,No Scholarship,1,Coastal Region
9778,Online Undergraduate Faculty,International Business - Online,2020,Female,21,Single,Mestizo,No,Particular,Spanish,No,No,External Validation,42.0,No Scholarship,1,Coastal Region
9779,Online Undergraduate Faculty,Business Administration - Online,2020,Female,23,Single,Mestizo,No,Particular,Spanish,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9780,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Male,22,Single,White,No,Particular,American,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9781,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,32,Single,Mestizo,No,Public Institution,Colombian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9782,Online Undergraduate Faculty,International Business - Online,2020,Male,20,Single,Mestizo,No,Particular,Italian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9783,Online Undergraduate Faculty,Social Work - Online,2024,Female,29,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9784,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,33,Married,Mestizo,No,Public Institution,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9785,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,40,Married,Mestizo,No,Particular,Venezuelan,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9786,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,23,Single,Mestizo,No,Particular,Venezuelan,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9787,Online Undergraduate Faculty,Business Administration - Online,2020,Female,24,Single,Mestizo,No,Public Institution,Venezuelan,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9788,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,29,Single,Mestizo,No,Public Institution,Venezuelan,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9789,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,21,Single,Mestizo,No,Public Institution,Italian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9790,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,28,Single,Mestizo,No,Particular,Venezuelan,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9791,Online Undergraduate Faculty,Business Administration - Online,2020,Male,22,Single,Mestizo,No,Particular,Spanish,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9792,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,40,Married,Mestizo,No,Public Institution,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9793,Online Undergraduate Faculty,Human Talent Management (ARGOS Agreement),2020,Male,51,Divorced,Mestizo,No,Public Institution,Colombian,No,No,Validation Pathway,0.0,No Scholarship,1,Coastal Region
9794,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,52,Married,White,No,Particular,Ecuadorian,No,No,ARGOS Open Public Admission,0.0,No Scholarship,1,Coastal Region
9795,Online Undergraduate Faculty,Business Admin (ARGOS Agreement),2020,Male,45,Married,Mestizo,No,Particular,Venezuelan,No,No,ARGOS DASE,0.0,No Scholarship,1,Coastal Region
9796,Online Undergraduate Faculty,Education Sciences (ARGOS Agreement),2020,Female,39,Married,Mestizo,No,Particular,Colombian,No,No,ARGOS DASE,0.0,No Scholarship,1,Coastal Region
9797,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,25,Single,Mestizo,No,Particular,Colombian,No,No,ARGOS DASE,0.0,No Scholarship,1,Coastal Region
9798,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,23,Single,Mestizo,No,Particular,Venezuelan,No,No,ARGOS Open Public Admission,0.0,No Scholarship,1,Coastal Region
9799,Online Undergraduate Faculty,Business Administration - Online,2020,Male,48,Married,Mestizo,No,Particular,Colombian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9800,Online Undergraduate Faculty,Commerce - Online,2020,Male,36,Married,Mestizo,No,Municipal,Venezuelan,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9801,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Male,20,Single,Mestizo,No,Public Institution,Venezuelan,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9802,Online Undergraduate Faculty,Business Administration - Online,2020,Male,30,Single,Mestizo,No,Particular,Venezuelan,No,No,Validation Pathway,0.0,No Scholarship,1,Coastal Region
9803,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Male,23,Single,White,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9804,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,25,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,No Scholarship,1,Coastal Region
9805,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,39,Married,White,No,Particular,Ecuadorian,No,Yes,Technologist,24.0,No Scholarship,1,Coastal Region
9806,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,25,Single,Indigenous,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9807,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,36,Married,White,No,Particular,Ecuadorian,No,No,External Validation,26.0,No Scholarship,1,Coastal Region
9808,Online Undergraduate Faculty,Business Administration - Online,2020,Female,2,Single,White,No,Public Institution,Ecuadorian,No,Yes,External Validation,24.0,No Scholarship,1,Coastal Region
9809,Online Undergraduate Faculty,Intelligent Systems - Online,2024,Male,22,Single,Afro-descendant,No,Particular,Ecuadorian,No,No,External Validation,0.0,No Scholarship,1,Coastal Region
9810,Online Undergraduate Faculty,Business Administration - Online,2020,Male,31,Married,Afro-descendant,No,Particular,Ecuadorian,No,Yes,External Validation,24.0,No Scholarship,1,Coastal Region
9811,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Female,22,Single,White,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,60.0,No Scholarship,1,Coastal Region
9812,Online Undergraduate Faculty,International Business - Online,2020,Female,23,Single,White,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9813,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Male,31,Domestic Partnership,White,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9814,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,20,Single,Montubio,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9815,Online Undergraduate Faculty,Business Administration - Online,2020,Female,28,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9816,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Male,31,Single,Afro-descendant,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9817,Online Undergraduate Faculty,International Business - Online,2020,Male,25,Single,White,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9818,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,24,Single,White,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9819,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,21,Single,Montubio,No,Particular,Ecuadorian,No,No,Internal Validation,0.0,No Scholarship,1,Coastal Region
9820,Online Undergraduate Faculty,Business Administration - Online,2020,Male,27,Single,Afro-descendant,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9821,Online Undergraduate Faculty,Human Talent Management - Online,2020,Female,22,Single,White,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9822,Online Undergraduate Faculty,Economics - Online,2020,Male,33,Married,Afro-descendant,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9823,Online Undergraduate Faculty,Commerce - Online,2020,Female,30,Single,Montubio,No,Public Institution,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9824,Online Undergraduate Faculty,Commerce - Online,2020,Female,30,Single,White,No,Public Institution,Ecuadorian,No,Yes,Validation Pathway,24.0,No Scholarship,1,Coastal Region
9825,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,20,Single,White,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9826,Online Undergraduate Faculty,International Business - Online,2020,Female,27,Single,Afro-descendant,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9827,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Female,25,Cohabiting,White,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
9828,Online Undergraduate Faculty,Business Administration - Online,2020,Female,26,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9829,Online Undergraduate Faculty,Human Talent Management - Online,2020,Female,26,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9830,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,30,Single,Montubio,No,Particular,Ecuadorian,No,Yes,Full Degree Program,48.0,No Scholarship,1,Coastal Region
9831,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,32,Single,Indigenous,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,No Scholarship,1,Coastal Region
